Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,NumCompaniesWorked_log,YearsInCurrentRole_log,YearsWithCurrManager_log,YearsAtCompany_log,MonthlyIncome_log,StockOptionLevel_log,TrainingTimesLastYear_sqrt,PerformanceRating_sqrt,YearsSinceLastPromotion_sqrt,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
26.0,1,2,1330.0,21.0,3.0,1.0,1107.0,1.0,1,37.0,3.0,1.0,3.0,0,19373.0,0,0,20.0,3.0,80.0,1.0,2.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,7.774015077250727,0.6931471805599453,0.0,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33.0,1,2,1017.0,25.0,3.0,1.0,1108.0,1.0,1,55.0,2.0,1.0,2.0,2,2993.0,0,1,20.0,2.0,80.0,5.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.746732907753622,0.0,0.0,2.0,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.0,0,2,469.0,2.0,2.0,1.0,1109.0,4.0,1,35.0,3.0,4.0,1.0,1,14399.0,0,0,17.0,4.0,80.0,23.0,3.0,0.0,1.9459101490553132,2.0794415416798357,3.1354942159291497,9.779397167305078,0.6931471805599453,1.7320508075688772,1.7320508075688772,3.605551275463989,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.0,1,1,1009.0,1.0,3.0,1.0,1111.0,1.0,1,45.0,2.0,1.0,2.0,0,7160.0,0,0,15.0,1.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.862112211662748,1.0986122886681096,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
50.0,1,1,959.0,1.0,4.0,1.0,1113.0,4.0,1,81.0,3.0,2.0,3.0,2,17251.0,0,1,14.0,4.0,80.0,5.0,3.0,1.3862943611198906,0.0,0.0,0.0,8.461469042643875,0.0,2.0,1.7320508075688772,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,0,1,970.0,7.0,3.0,1.0,1114.0,4.0,0,30.0,3.0,2.0,2.0,1,13401.0,0,0,17.0,3.0,80.0,4.0,3.0,0.0,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.3670677328386,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34.0,0,0,697.0,3.0,4.0,1.0,1115.0,3.0,1,40.0,2.0,1.0,4.0,1,22478.0,0,0,17.0,4.0,80.0,6.0,3.0,1.3862943611198906,0.0,0.0,0.0,7.9996785794994505,1.3862943611198906,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,0,0,1262.0,1.0,4.0,1.0,1116.0,1.0,1,35.0,4.0,4.0,4.0,2,16154.0,0,0,22.0,3.0,80.0,27.0,2.0,1.0986122886681096,1.6094379124341003,0.6931471805599453,1.791759469228055,9.734240155229445,0.0,1.7320508075688772,2.0,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45.0,0,0,1050.0,9.0,4.0,1.0,1117.0,2.0,0,65.0,2.0,2.0,3.0,1,17970.0,0,0,13.0,4.0,80.0,15.0,3.0,0.6931471805599453,2.3978952727983707,2.5649493574615367,2.772588722239781,8.629449873761905,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52.0,0,2,994.0,7.0,4.0,1.0,1118.0,2.0,1,87.0,3.0,3.0,2.0,2,15322.0,0,0,19.0,4.0,80.0,18.0,3.0,2.0794415416798357,1.9459101490553132,0.0,2.1972245773362196,9.253974408996244,0.0,2.0,1.7320508075688772,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38.0,0,2,770.0,10.0,4.0,1.0,1119.0,3.0,1,73.0,2.0,3.0,3.0,0,5569.0,0,1,14.0,2.0,80.0,9.0,3.0,0.0,2.0794415416798357,2.0794415416798357,2.1972245773362196,9.075779878580487,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29.0,0,2,1107.0,28.0,4.0,1.0,1120.0,3.0,0,93.0,3.0,1.0,4.0,0,26968.0,0,0,22.0,1.0,80.0,11.0,3.0,1.6094379124341003,1.791759469228055,2.0794415416798357,2.0794415416798357,7.83002808253384,0.6931471805599453,1.0,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,0,2,950.0,3.0,3.0,1.0,1121.0,4.0,0,93.0,3.0,3.0,2.0,0,8039.0,0,0,17.0,2.0,80.0,10.0,2.0,0.0,2.0794415416798357,2.0794415416798357,2.302585092994046,8.94324493313279,1.3862943611198906,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46.0,0,2,406.0,3.0,1.0,1.0,1124.0,1.0,1,52.0,3.0,4.0,3.0,1,15596.0,0,0,12.0,4.0,80.0,23.0,3.0,1.3862943611198906,2.302585092994046,2.302585092994046,2.5649493574615367,9.768011412973678,0.6931471805599453,1.7320508075688772,1.7320508075688772,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38.0,0,2,130.0,2.0,2.0,1.0,1125.0,4.0,1,32.0,3.0,3.0,2.0,2,20619.0,0,0,16.0,3.0,80.0,10.0,3.0,2.0794415416798357,0.0,0.0,0.6931471805599453,8.902727664035522,0.0,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43.0,0,1,1082.0,27.0,3.0,1.0,1126.0,3.0,0,83.0,3.0,3.0,1.0,1,11535.0,0,0,11.0,3.0,80.0,18.0,3.0,2.1972245773362196,2.0794415416798357,0.6931471805599453,2.1972245773362196,9.289243969571649,0.6931471805599453,1.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,1,1,203.0,2.0,3.0,1.0,1127.0,1.0,1,84.0,3.0,4.0,4.0,0,13547.0,0,0,11.0,4.0,80.0,21.0,3.0,2.0794415416798357,2.0794415416798357,1.791759469228055,2.9444389791664403,9.406729185981574,1.3862943611198906,2.0,1.7320508075688772,3.3166247903554,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40.0,0,2,1308.0,14.0,3.0,1.0,1128.0,3.0,1,44.0,2.0,5.0,3.0,2,17544.0,0,0,14.0,1.0,80.0,21.0,4.0,0.6931471805599453,2.0794415416798357,2.302585092994046,3.044522437723423,9.88466144828608,0.0,1.4142135623730951,1.7320508075688772,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21.0,0,2,984.0,1.0,1.0,1.0,1131.0,4.0,0,70.0,2.0,1.0,2.0,2,25326.0,0,1,11.0,3.0,80.0,2.0,4.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.635786861395585,0.0,2.449489742783178,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.0,0,0,439.0,9.0,3.0,1.0,1132.0,3.0,1,70.0,3.0,2.0,2.0,2,8770.0,0,0,15.0,3.0,80.0,9.0,2.0,2.302585092994046,1.6094379124341003,1.3862943611198906,1.791759469228055,8.82217476094608,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36.0,0,0,217.0,18.0,4.0,1.0,1133.0,1.0,1,78.0,3.0,2.0,4.0,2,23238.0,0,0,20.0,1.0,80.0,18.0,3.0,1.0986122886681096,2.302585092994046,2.302585092994046,2.4849066497880004,8.959311617172437,0.0,0.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31.0,0,1,793.0,20.0,3.0,1.0,1135.0,3.0,1,67.0,4.0,1.0,4.0,1,21981.0,0,0,12.0,1.0,80.0,3.0,3.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.934513463882263,0.6931471805599453,2.0,1.7320508075688772,1.4142135623730951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,0,2,1451.0,2.0,1.0,1.0,1136.0,1.0,1,67.0,2.0,1.0,2.0,1,19911.0,0,0,17.0,1.0,80.0,6.0,1.0,0.0,1.3862943611198906,1.6094379124341003,1.791759469228055,8.07153089355666,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,0,1,1182.0,11.0,2.0,1.0,1137.0,4.0,1,54.0,3.0,2.0,4.0,0,18500.0,0,0,11.0,4.0,80.0,5.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.791759469228055,8.51097389160232,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49.0,0,2,174.0,8.0,4.0,1.0,1138.0,4.0,1,56.0,2.0,4.0,2.0,1,11879.0,0,0,17.0,2.0,80.0,22.0,3.0,1.9459101490553132,2.1972245773362196,1.3862943611198906,2.302585092994046,9.481969279105716,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34.0,0,1,1003.0,2.0,2.0,1.0,1140.0,4.0,1,95.0,3.0,2.0,3.0,2,15834.0,0,0,11.0,4.0,80.0,5.0,2.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.302513718514158,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29.0,0,1,490.0,10.0,3.0,1.0,1143.0,4.0,0,61.0,3.0,1.0,2.0,0,17940.0,0,0,14.0,4.0,80.0,8.0,2.0,0.0,1.791759469228055,0.6931471805599453,2.0794415416798357,8.09925056179696,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,0,2,188.0,29.0,3.0,1.0,1148.0,2.0,1,56.0,1.0,2.0,4.0,2,9558.0,0,0,19.0,1.0,80.0,16.0,3.0,1.6094379124341003,0.0,0.0,0.6931471805599453,8.360071435644025,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29.0,0,2,718.0,8.0,1.0,1.0,1150.0,2.0,1,79.0,2.0,2.0,4.0,1,17689.0,0,1,15.0,3.0,80.0,10.0,2.0,0.6931471805599453,2.0794415416798357,1.0986122886681096,2.3978952727983707,8.528528701079983,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38.0,0,2,433.0,1.0,3.0,1.0,1152.0,3.0,1,37.0,4.0,1.0,3.0,1,6004.0,0,0,13.0,4.0,80.0,7.0,4.0,0.6931471805599453,1.9459101490553132,0.0,2.0794415416798357,7.953318346560431,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.23606797749979,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.0,0,1,773.0,6.0,3.0,1.0,1154.0,3.0,1,39.0,2.0,1.0,3.0,0,22088.0,0,1,14.0,4.0,80.0,3.0,3.0,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.3862943611198906,7.902487437162855,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,1,0,247.0,8.0,1.0,1.0,1156.0,3.0,1,80.0,3.0,1.0,3.0,2,13556.0,0,0,12.0,4.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.0,7.552237287560802,0.0,0.0,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33.0,1,2,603.0,9.0,4.0,1.0,1157.0,1.0,0,77.0,3.0,2.0,1.0,2,18385.0,0,1,17.0,1.0,80.0,6.0,3.0,0.0,1.0986122886681096,1.3862943611198906,1.791759469228055,9.014933575633572,0.0,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.0,0,2,167.0,12.0,4.0,1.0,1158.0,2.0,1,46.0,3.0,1.0,4.0,1,9051.0,0,1,11.0,1.0,80.0,6.0,3.0,1.3862943611198906,0.0,0.0,0.6931471805599453,8.469472455204826,0.6931471805599453,2.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31.0,1,1,874.0,15.0,3.0,1.0,1160.0,3.0,1,72.0,3.0,1.0,3.0,1,6233.0,0,0,12.0,3.0,80.0,2.0,2.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.8674885686991285,0.6931471805599453,2.23606797749979,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37.0,0,2,367.0,25.0,2.0,1.0,1161.0,3.0,0,52.0,2.0,2.0,4.0,0,17171.0,0,0,13.0,3.0,80.0,9.0,3.0,2.0794415416798357,1.0986122886681096,1.3862943611198906,1.9459101490553132,8.653819788948063,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27.0,0,2,199.0,6.0,3.0,1.0,1162.0,4.0,1,55.0,2.0,1.0,3.0,1,7950.0,0,0,13.0,3.0,80.0,4.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.6094379124341003,7.8399193600125825,0.6931471805599453,0.0,1.7320508075688772,1.4142135623730951,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,0,2,1400.0,9.0,1.0,1.0,1163.0,2.0,0,70.0,3.0,2.0,3.0,1,5829.0,0,0,20.0,1.0,80.0,6.0,2.0,0.6931471805599453,1.791759469228055,1.3862943611198906,1.9459101490553132,8.65084957622891,0.0,1.7320508075688772,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35.0,0,2,528.0,8.0,4.0,1.0,1164.0,3.0,1,100.0,3.0,1.0,3.0,2,7108.0,0,0,17.0,2.0,80.0,6.0,1.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.791759469228055,8.371936178759098,0.0,1.4142135623730951,1.7320508075688772,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
29.0,1,2,408.0,23.0,1.0,1.0,1165.0,4.0,0,45.0,2.0,3.0,1.0,1,11162.0,0,0,13.0,1.0,80.0,11.0,1.0,0.6931471805599453,2.1972245773362196,2.3978952727983707,2.4849066497880004,8.900685318713995,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.7320508075688772,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,0,1,593.0,9.0,4.0,1.0,1166.0,2.0,0,88.0,3.0,3.0,3.0,2,13782.0,0,0,17.0,3.0,80.0,20.0,2.0,2.302585092994046,2.0794415416798357,2.639057329615259,2.9444389791664403,9.51044496442652,0.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42.0,1,1,481.0,12.0,3.0,1.0,1167.0,3.0,1,44.0,3.0,4.0,1.0,2,2447.0,0,1,12.0,2.0,80.0,22.0,2.0,0.0,2.302585092994046,2.70805020110221,3.091042453358316,9.529448434427817,0.0,1.4142135623730951,1.7320508075688772,3.605551275463989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0,0,2,647.0,4.0,4.0,1.0,1171.0,2.0,1,45.0,3.0,2.0,1.0,2,2253.0,0,0,13.0,4.0,80.0,9.0,4.0,2.0794415416798357,1.6094379124341003,1.791759469228055,1.9459101490553132,8.547916364059079,0.0,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35.0,0,2,982.0,1.0,4.0,1.0,1172.0,4.0,1,58.0,2.0,1.0,3.0,1,16340.0,0,0,12.0,2.0,80.0,10.0,3.0,1.9459101490553132,0.0,2.0794415416798357,2.1972245773362196,7.7226775164680035,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24.0,0,2,477.0,24.0,3.0,1.0,1173.0,4.0,1,49.0,3.0,1.0,2.0,2,6409.0,0,0,22.0,4.0,80.0,6.0,3.0,2.1972245773362196,1.3862943611198906,1.0986122886681096,1.6094379124341003,8.188133414510478,0.0,1.4142135623730951,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28.0,1,2,1485.0,12.0,1.0,1.0,1175.0,3.0,0,79.0,3.0,1.0,4.0,1,22955.0,0,1,11.0,4.0,80.0,1.0,2.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,7.830425617820331,0.0,2.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,0,2,1384.0,3.0,4.0,1.0,1177.0,1.0,1,82.0,4.0,1.0,4.0,1,13421.0,0,0,22.0,2.0,80.0,8.0,3.0,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.1972245773362196,8.394121193826242,0.6931471805599453,1.4142135623730951,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30.0,0,2,852.0,10.0,3.0,1.0,1179.0,3.0,1,72.0,2.0,2.0,3.0,1,2706.0,0,0,18.0,1.0,80.0,10.0,3.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,2.3978952727983707,8.791638037085997,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.0,0,1,902.0,26.0,2.0,1.0,1180.0,3.0,0,92.0,2.0,2.0,4.0,1,21203.0,0,1,13.0,4.0,80.0,16.0,1.0,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,8.394573477868327,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35.0,0,2,819.0,2.0,3.0,1.0,1182.0,3.0,1,44.0,2.0,3.0,2.0,0,19588.0,0,0,18.0,2.0,80.0,15.0,4.0,1.0986122886681096,2.0794415416798357,1.6094379124341003,2.0794415416798357,9.237469039364436,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.449489742783178,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34.0,0,1,669.0,1.0,3.0,1.0,1184.0,4.0,1,97.0,2.0,2.0,1.0,2,25755.0,0,0,20.0,3.0,80.0,14.0,3.0,0.0,2.302585092994046,2.302585092994046,2.639057329615259,8.583729715216482,0.0,1.7320508075688772,2.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35.0,0,1,636.0,4.0,4.0,1.0,1185.0,4.0,1,47.0,2.0,1.0,4.0,1,26537.0,0,0,13.0,2.0,80.0,2.0,4.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.773594467360194,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
43.0,1,2,1372.0,9.0,3.0,1.0,1188.0,1.0,0,85.0,1.0,2.0,3.0,2,9489.0,0,0,13.0,2.0,80.0,7.0,2.0,2.1972245773362196,1.3862943611198906,1.3862943611198906,1.6094379124341003,8.584290934948731,0.0,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32.0,0,0,862.0,2.0,1.0,1.0,1190.0,3.0,0,76.0,3.0,1.0,1.0,0,14947.0,0,0,12.0,3.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.947325027016463,1.3862943611198906,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56.0,0,2,718.0,4.0,4.0,1.0,1191.0,4.0,0,92.0,3.0,5.0,1.0,0,18575.0,0,0,13.0,4.0,80.0,28.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.791759469228055,9.884684885113385,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.0,0,2,1401.0,6.0,1.0,1.0,1192.0,2.0,0,54.0,3.0,1.0,4.0,1,26342.0,0,0,13.0,1.0,80.0,10.0,3.0,0.6931471805599453,2.1972245773362196,2.1972245773362196,2.3978952727983707,8.049427057110695,0.6931471805599453,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19.0,0,2,645.0,9.0,2.0,1.0,1193.0,3.0,1,54.0,3.0,1.0,1.0,2,7172.0,0,0,25.0,3.0,80.0,1.0,3.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,7.845024417241484,0.0,2.0,2.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,0,2,1457.0,7.0,3.0,1.0,1195.0,1.0,0,83.0,3.0,1.0,3.0,1,20100.0,0,1,19.0,3.0,80.0,7.0,2.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.4069317971587,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37.0,0,2,977.0,1.0,3.0,1.0,1196.0,4.0,0,56.0,2.0,2.0,4.0,1,9961.0,0,0,13.0,2.0,80.0,14.0,2.0,0.6931471805599453,2.1972245773362196,2.4849066497880004,2.70805020110221,8.775703886567738,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.7320508075688772,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,0,2,805.0,3.0,3.0,1.0,1198.0,1.0,1,87.0,2.0,1.0,3.0,2,12828.0,0,0,12.0,1.0,80.0,2.0,2.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,8.017637159908478,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44.0,1,2,1097.0,10.0,4.0,1.0,1200.0,3.0,1,96.0,3.0,1.0,3.0,2,10826.0,0,1,11.0,3.0,80.0,6.0,3.0,0.6931471805599453,1.6094379124341003,1.0986122886681096,1.9459101490553132,7.98514393119862,0.0,2.0,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,0,2,1223.0,7.0,2.0,1.0,1201.0,4.0,0,50.0,3.0,5.0,3.0,0,18640.0,0,0,18.0,2.0,80.0,26.0,3.0,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.0794415416798357,9.831293132987641,0.6931471805599453,2.449489742783178,1.7320508075688772,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29.0,0,2,942.0,15.0,1.0,1.0,1202.0,2.0,0,69.0,1.0,1.0,4.0,1,26933.0,0,1,18.0,1.0,80.0,6.0,2.0,0.0,1.6094379124341003,1.3862943611198906,1.791759469228055,7.682021510826875,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1,1,1256.0,3.0,4.0,1.0,1203.0,3.0,1,48.0,2.0,1.0,4.0,1,4223.0,0,1,11.0,2.0,80.0,1.0,3.0,0.0,0.0,0.0,0.0,7.956476798036782,0.6931471805599453,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44.0,0,0,111.0,17.0,3.0,1.0,1206.0,4.0,1,74.0,1.0,1.0,3.0,2,4279.0,0,0,13.0,4.0,80.0,6.0,3.0,1.0986122886681096,0.0,0.0,0.0,7.736743682453495,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,0,2,147.0,2.0,3.0,1.0,1207.0,2.0,1,99.0,3.0,1.0,3.0,1,8429.0,0,0,13.0,4.0,80.0,5.0,3.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.791759469228055,8.188966863648876,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41.0,1,0,906.0,5.0,2.0,1.0,1210.0,1.0,1,95.0,2.0,1.0,1.0,0,20293.0,0,0,17.0,1.0,80.0,5.0,1.0,1.9459101490553132,0.0,0.0,0.6931471805599453,7.653494909661253,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,0,2,1329.0,29.0,4.0,1.0,1211.0,3.0,1,61.0,3.0,2.0,1.0,0,13192.0,0,0,19.0,3.0,80.0,8.0,3.0,2.1972245773362196,1.3862943611198906,1.3862943611198906,1.6094379124341003,8.32263709695394,1.3862943611198906,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,0,1,1184.0,2.0,4.0,1.0,1212.0,2.0,1,62.0,3.0,2.0,2.0,1,25440.0,0,0,12.0,4.0,80.0,5.0,3.0,1.791759469228055,0.0,0.0,0.0,8.372860820526318,1.3862943611198906,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
50.0,0,1,1421.0,2.0,3.0,1.0,1215.0,4.0,0,30.0,3.0,4.0,1.0,1,9490.0,0,0,22.0,3.0,80.0,32.0,3.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,9.790150867197125,0.6931471805599453,1.7320508075688772,2.0,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.0,0,2,1179.0,19.0,4.0,1.0,1216.0,4.0,1,78.0,2.0,1.0,1.0,1,12449.0,0,0,12.0,3.0,80.0,6.0,3.0,0.6931471805599453,1.791759469228055,1.3862943611198906,1.9459101490553132,8.069968149059841,1.3862943611198906,1.4142135623730951,1.7320508075688772,1.7320508075688772,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46.0,0,2,1450.0,15.0,2.0,1.0,1217.0,4.0,1,52.0,3.0,5.0,2.0,1,10849.0,0,0,11.0,1.0,80.0,25.0,3.0,1.791759469228055,1.0986122886681096,1.3862943611198906,1.6094379124341003,9.856500761311791,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
